Unnamed: 0,Date,AveragePrice,TotalVolume,type,year,region,season
50,1/10/16,0.93,4132191.54,conventional,2016,Salman Steak,Winter
51,1/3/16,1.06,3280451.38,conventional,2016,Salman Steak,Winter
0,12/25/16,0.92,5720079.58,conventional,2016,Pan Roast Oysters,Winter
1,12/18/16,0.88,5618429.48,conventional,2016,Pan Roast Oysters,Winter
2,12/11/16,0.84,6648833.68,conventional,2016,Pan Roast Oysters,Winter
3,12/4/16,0.93,5919532.49,conventional,2016,Pan Roast Oysters,Winter
4,11/27/16,1.09,4187550.98,conventional,2016,Pan Roast Oysters,Winter
5,11/20/16,1.1,4944373.81,conventional,2016,Pan Roast Oysters,Winter
6,11/13/16,1.18,4864099.95,conventional,2016,Pan Roast Oysters,Winter
7,11/6/16,1.26,4245702.35,conventional,2016,Pan Roast Oysters,Winter
8,10/30/16,1.26,3852439.62,conventional,2016,Pan Roast Oysters,Autumn
9,10/23/16,1.17,4760018.22,conventional,2016,Pan Roast Oysters,Autumn
10,10/16/16,1.15,5308225.44,conventional,2016,Pan Roast Oysters,Autumn
11,10/9/16,1.13,5374797.25,conventional,2016,Pan Roast Oysters,Autumn
12,10/2/16,1.03,6079587.47,conventional,2016,Pan Roast Oysters,Autumn
13,9/25/16,1.08,5338132.99,conventional,2016,Pan Roast Oysters,Autumn
14,9/18/16,1.04,5474121.64,conventional,2016,Pan Roast Oysters,Autumn
15,9/11/16,0.96,6097779.55,conventional,2016,Pan Roast Oysters,Autumn
16,9/4/16,0.92,6676702.06,conventional,2016,Pan Roast Oysters,Autumn
17,8/28/16,0.96,6114187.88,conventional,2016,Pan Roast Oysters,Autumn
18,8/21/16,0.93,6290164.89,conventional,2016,Pan Roast Oysters,Autumn
19,8/14/16,1.0,6127060.42,conventional,2016,Pan Roast Oysters,Autumn
20,8/7/16,0.95,6596769.24,conventional,2016,Pan Roast Oysters,Autumn
21,7/31/16,1.1,5463799.79,conventional,2016,Pan Roast Oysters,Summer
22,7/24/16,1.08,5556043.02,conventional,2016,Pan Roast Oysters,Summer
23,7/17/16,1.02,5787378.41,conventional,2016,Pan Roast Oysters,Summer
24,7/10/16,1.01,6487362.71,conventional,2016,Pan Roast Oysters,Summer
25,7/3/16,0.97,6817643.13,conventional,2016,Pan Roast Oysters,Summer
26,6/26/16,0.87,6862241.03,conventional,2016,Pan Roast Oysters,Summer
27,6/19/16,0.86,6964845.92,conventional,2016,Pan Roast Oysters,Summer
28,6/12/16,0.92,6216040.13,conventional,2016,Pan Roast Oysters,Summer
29,6/5/16,0.82,7637424.02,conventional,2016,Pan Roast Oysters,Summer
30,5/29/16,0.79,7568132.39,conventional,2016,Pan Roast Oysters,Summer
31,5/22/16,0.83,6642111.52,conventional,2016,Pan Roast Oysters,Summer
32,5/15/16,0.77,7486622.03,conventional,2016,Pan Roast Oysters,Summer
33,5/8/16,0.75,8706859.44,conventional,2016,Pan Roast Oysters,Summer
34,5/1/16,0.79,7158300.84,conventional,2016,Pan Roast Oysters,Summer
35,4/24/16,0.78,6746174.8,conventional,2016,Pan Roast Oysters,Spring
36,4/17/16,0.77,7592473.98,conventional,2016,Pan Roast Oysters,Spring
37,4/10/16,0.79,7275842.54,conventional,2016,Pan Roast Oysters,Spring
38,4/3/16,0.79,6645738.99,conventional,2016,Pan Roast Oysters,Spring
39,3/27/16,0.78,7081399.02,conventional,2016,Pan Roast Oysters,Spring
40,3/20/16,0.78,6938294.62,conventional,2016,Pan Roast Oysters,Spring
41,3/13/16,0.81,6725483.24,conventional,2016,Pan Roast Oysters,Spring
42,3/6/16,0.8,6903293.0,conventional,2016,Pan Roast Oysters,Spring
43,2/28/16,0.78,7193896.75,conventional,2016,Pan Roast Oysters,Spring
44,2/21/16,0.77,7047624.39,conventional,2016,Pan Roast Oysters,Spring
45,2/14/16,0.78,6774726.47,conventional,2016,Pan Roast Oysters,Spring
46,2/7/16,0.69,9718438.84,conventional,2016,Pan Roast Oysters,Spring
47,1/31/16,0.85,6331953.73,conventional,2016,Pan Roast Oysters,Winter
48,1/24/16,0.78,6118107.22,conventional,2016,Pan Roast Oysters,Winter
49,1/17/16,0.81,7221572.36,conventional,2016,Pan Roast Oysters,Winter
50,1/10/16,0.77,7438252.93,conventional,2016,Pan Roast Oysters,Winter
51,1/3/16,0.73,7707711.9,conventional,2016,Pan Roast Oysters,Winter
0,12/25/16,0.73,867992.74,conventional,2016,Chicken and Ham Pie,Winter
1,12/18/16,0.76,790789.79,conventional,2016,Chicken and Ham Pie,Winter
2,12/11/16,0.79,776453.82,conventional,2016,Chicken and Ham Pie,Winter
3,12/4/16,0.85,699171.51,conventional,2016,Chicken and Ham Pie,Winter
4,11/27/16,0.8,674184.53,conventional,2016,Chicken and Ham Pie,Winter
5,11/20/16,0.99,670051.41,conventional,2016,Chicken and Ham Pie,Winter
6,11/13/16,0.96,690820.58,conventional,2016,Chicken and Ham Pie,Winter
7,11/6/16,0.99,643630.66,conventional,2016,Chicken and Ham Pie,Winter
8,10/30/16,1.11,474480.97,conventional,2016,Chicken and Ham Pie,Autumn
9,10/23/16,1.0,620389.4,conventional,2016,Chicken and Ham Pie,Autumn
10,10/16/16,0.87,902725.42,conventional,2016,Chicken and Ham Pie,Autumn
11,10/9/16,1.05,732830.17,conventional,2016,Chicken and Ham Pie,Autumn
12,10/2/16,1.14,605034.4,conventional,2016,Chicken and Ham Pie,Autumn
13,9/25/16,1.07,598623.24,conventional,2016,Chicken and Ham Pie,Autumn
14,9/18/16,0.95,749931.49,conventional,2016,Chicken and Ham Pie,Autumn
15,9/11/16,0.73,1012039.31,conventional,2016,Chicken and Ham Pie,Autumn
16,9/4/16,0.88,863039.15,conventional,2016,Chicken and Ham Pie,Autumn
17,8/28/16,0.93,789223.6,conventional,2016,Chicken and Ham Pie,Autumn
18,8/21/16,0.92,808012.61,conventional,2016,Chicken and Ham Pie,Autumn
19,8/14/16,0.93,798986.84,conventional,2016,Chicken and Ham Pie,Autumn
20,8/7/16,0.95,816529.48,conventional,2016,Chicken and Ham Pie,Autumn
21,7/31/16,1.06,708243.4,conventional,2016,Chicken and Ham Pie,Summer
22,7/24/16,1.03,797993.91,conventional,2016,Chicken and Ham Pie,Summer
23,7/17/16,0.95,802834.4,conventional,2016,Chicken and Ham Pie,Summer
24,7/10/16,0.87,979053.68,conventional,2016,Chicken and Ham Pie,Summer
25,7/3/16,0.86,1026317.8,conventional,2016,Chicken and Ham Pie,Summer
26,6/26/16,0.8,1028845.61,conventional,2016,Chicken and Ham Pie,Summer
27,6/19/16,0.79,1048148.17,conventional,2016,Chicken and Ham Pie,Summer
28,6/12/16,0.82,916958.75,conventional,2016,Chicken and Ham Pie,Summer
29,6/5/16,0.75,1030392.53,conventional,2016,Chicken and Ham Pie,Summer
30,5/29/16,0.77,985833.89,conventional,2016,Chicken and Ham Pie,Summer
31,5/22/16,0.8,857842.32,conventional,2016,Chicken and Ham Pie,Summer
32,5/15/16,0.7,901217.17,conventional,2016,Chicken and Ham Pie,Summer
33,5/8/16,0.74,1052940.48,conventional,2016,Chicken and Ham Pie,Summer
34,5/1/16,0.73,926205.77,conventional,2016,Chicken and Ham Pie,Summer
35,4/24/16,0.77,859293.22,conventional,2016,Chicken and Ham Pie,Spring
36,4/17/16,0.73,944337.62,conventional,2016,Chicken and Ham Pie,Spring
37,4/10/16,0.77,897755.55,conventional,2016,Chicken and Ham Pie,Spring
38,4/3/16,0.73,776232.98,conventional,2016,Chicken and Ham Pie,Spring
39,3/27/16,0.71,936600.58,conventional,2016,Chicken and Ham Pie,Spring
40,3/20/16,0.7,932377.12,conventional,2016,Chicken and Ham Pie,Spring
41,3/13/16,0.72,886197.95,conventional,2016,Chicken and Ham Pie,Spring
42,3/6/16,0.77,814614.77,conventional,2016,Chicken and Ham Pie,Spring
43,2/28/16,0.73,824072.51,conventional,2016,Chicken and Ham Pie,Spring
44,2/21/16,0.7,840912.75,conventional,2016,Chicken and Ham Pie,Spring
45,2/14/16,0.7,963046.73,conventional,2016,Chicken and Ham Pie,Spring
46,2/7/16,0.68,1198679.87,conventional,2016,Chicken and Ham Pie,Spring
47,1/31/16,0.79,788831.92,conventional,2016,Chicken and Ham Pie,Winter
48,1/24/16,1.12,296402.96,conventional,2016,Chicken and Ham Pie,Winter
49,1/17/16,0.83,712937.27,conventional,2016,Chicken and Ham Pie,Winter
50,1/10/16,0.74,781036.73,conventional,2016,Chicken and Ham Pie,Winter
51,1/3/16,0.76,761760.52,conventional,2016,Chicken and Ham Pie,Winter
0,12/31/17,1.15,849487.62,conventional,2017,Lobster Cocktail,Winter
1,12/24/17,1.41,624268.68,conventional,2017,Lobster Cocktail,Winter
2,12/17/17,1.44,628735.17,conventional,2017,Lobster Cocktail,Winter
3,12/10/17,1.13,940850.93,conventional,2017,Lobster Cocktail,Winter
4,12/3/17,1.43,658939.0,conventional,2017,Lobster Cocktail,Winter
5,11/26/17,1.43,629719.0,conventional,2017,Lobster Cocktail,Winter
6,11/19/17,1.45,644740.0,conventional,2017,Lobster Cocktail,Winter
7,11/12/17,1.49,658693.0,conventional,2017,Lobster Cocktail,Winter
8,11/5/17,1.41,736468.07,conventional,2017,Lobster Cocktail,Winter
9,10/29/17,1.55,682236.82,conventional,2017,Lobster Cocktail,Autumn
10,10/22/17,1.6,672066.53,conventional,2017,Lobster Cocktail,Autumn
11,10/15/17,1.66,667770.44,conventional,2017,Lobster Cocktail,Autumn
12,10/8/17,1.71,598836.97,conventional,2017,Lobster Cocktail,Autumn
13,10/1/17,1.59,705451.5,conventional,2017,Lobster Cocktail,Autumn
14,9/24/17,1.59,676498.82,conventional,2017,Lobster Cocktail,Autumn
15,9/17/17,1.58,664501.74,conventional,2017,Lobster Cocktail,Autumn
16,9/10/17,1.57,660103.83,conventional,2017,Lobster Cocktail,Autumn
17,9/3/17,1.62,671504.54,conventional,2017,Lobster Cocktail,Autumn
18,8/27/17,1.66,653598.86,conventional,2017,Lobster Cocktail,Autumn
19,8/20/17,1.57,691636.14,conventional,2017,Lobster Cocktail,Autumn
20,8/13/17,1.48,697320.96,conventional,2017,Lobster Cocktail,Autumn
21,8/6/17,1.47,695848.77,conventional,2017,Lobster Cocktail,Autumn
22,7/30/17,1.47,655426.21,conventional,2017,Lobster Cocktail,Summer
23,7/23/17,1.48,692872.87,conventional,2017,Lobster Cocktail,Summer
24,7/16/17,1.48,670476.49,conventional,2017,Lobster Cocktail,Summer
25,7/9/17,1.64,701869.5,conventional,2017,Lobster Cocktail,Summer
26,7/2/17,1.6,672614.37,conventional,2017,Lobster Cocktail,Summer
27,6/25/17,1.65,693972.27,conventional,2017,Lobster Cocktail,Summer
28,6/18/17,1.67,713471.14,conventional,2017,Lobster Cocktail,Summer
29,6/11/17,1.65,744158.66,conventional,2017,Lobster Cocktail,Summer
30,6/4/17,1.8,757909.72,conventional,2017,Lobster Cocktail,Summer
31,5/28/17,1.75,779183.52,conventional,2017,Lobster Cocktail,Summer
32,5/21/17,1.67,750139.67,conventional,2017,Lobster Cocktail,Summer
33,5/14/17,1.59,731952.61,conventional,2017,Lobster Cocktail,Summer
34,5/7/17,1.37,1097981.24,conventional,2017,Lobster Cocktail,Summer
35,4/30/17,1.69,761924.71,conventional,2017,Lobster Cocktail,Spring
36,4/23/17,1.67,749186.76,conventional,2017,Lobster Cocktail,Spring
37,4/16/17,1.7,717940.19,conventional,2017,Lobster Cocktail,Spring
38,4/9/17,1.64,738255.19,conventional,2017,Lobster Cocktail,Spring
39,4/2/17,1.5,800801.84,conventional,2017,Lobster Cocktail,Spring
40,3/26/17,1.6,739376.32,conventional,2017,Lobster Cocktail,Spring
41,3/19/17,1.58,738956.53,conventional,2017,Lobster Cocktail,Spring
42,3/12/17,1.6,763783.58,conventional,2017,Lobster Cocktail,Spring
43,3/5/17,1.33,880326.29,conventional,2017,Lobster Cocktail,Spring
44,2/26/17,1.48,814376.97,conventional,2017,Lobster Cocktail,Spring
45,2/19/17,1.38,721257.38,conventional,2017,Lobster Cocktail,Spring
46,2/12/17,1.24,925574.66,conventional,2017,Lobster Cocktail,Spring
47,2/5/17,1.09,1170444.52,conventional,2017,Lobster Cocktail,Spring
48,1/29/17,1.46,781538.81,conventional,2017,Lobster Cocktail,Winter
49,1/22/17,1.42,826941.93,conventional,2017,Lobster Cocktail,Winter
50,1/15/17,1.48,749510.72,conventional,2017,Lobster Cocktail,Winter
51,1/8/17,1.14,1029279.83,conventional,2017,Lobster Cocktail,Winter
52,1/1/17,1.47,631760.81,conventional,2017,Lobster Cocktail,Winter
0,12/31/17,0.93,7132711.23,conventional,2017,Clam Chowder,Winter
1,12/24/17,1.13,5346535.57,conventional,2017,Clam Chowder,Winter
2,12/17/17,0.98,6205211.05,conventional,2017,Clam Chowder,Winter
3,12/10/17,1.06,5715712.21,conventional,2017,Clam Chowder,Winter
4,12/3/17,1.09,5544556.0,conventional,2017,Clam Chowder,Winter
5,11/26/17,1.3,4392810.0,conventional,2017,Clam Chowder,Winter
6,11/19/17,1.26,4782021.0,conventional,2017,Clam Chowder,Winter
7,11/12/17,1.15,5637795.0,conventional,2017,Clam Chowder,Winter
8,11/5/17,1.15,5663438.53,conventional,2017,Clam Chowder,Winter
9,10/29/17,1.2,5714676.89,conventional,2017,Clam Chowder,Autumn
10,10/22/17,1.53,4420877.4,conventional,2017,Clam Chowder,Autumn
11,10/15/17,1.68,4066640.98,conventional,2017,Clam Chowder,Autumn
12,10/8/17,1.74,4151444.41,conventional,2017,Clam Chowder,Autumn
13,10/1/17,1.77,3870633.16,conventional,2017,Clam Chowder,Autumn
14,9/24/17,1.74,3937000.67,conventional,2017,Clam Chowder,Autumn
15,9/17/17,1.72,4167531.38,conventional,2017,Clam Chowder,Autumn
16,9/10/17,1.71,4380657.13,conventional,2017,Clam Chowder,Autumn
17,9/3/17,1.65,4648718.22,conventional,2017,Clam Chowder,Autumn
18,8/27/17,1.78,4360013.67,conventional,2017,Clam Chowder,Autumn
19,8/20/17,1.64,4524974.68,conventional,2017,Clam Chowder,Autumn
20,8/13/17,1.26,5862368.39,conventional,2017,Clam Chowder,Autumn
21,8/6/17,1.36,5655955.05,conventional,2017,Clam Chowder,Autumn
22,7/30/17,1.38,5571000.96,conventional,2017,Clam Chowder,Summer
23,7/23/17,1.46,5188483.1,conventional,2017,Clam Chowder,Summer
24,7/16/17,1.49,5405190.35,conventional,2017,Clam Chowder,Summer
25,7/9/17,1.28,6499668.48,conventional,2017,Clam Chowder,Summer
26,7/2/17,1.28,6607292.61,conventional,2017,Clam Chowder,Summer
27,6/25/17,1.15,6999255.87,conventional,2017,Clam Chowder,Summer
28,6/18/17,1.2,6599048.85,conventional,2017,Clam Chowder,Summer
29,6/11/17,1.22,6177216.24,conventional,2017,Clam Chowder,Summer
30,6/4/17,1.2,6507093.57,conventional,2017,Clam Chowder,Summer
31,5/28/17,1.32,6160751.92,conventional,2017,Clam Chowder,Summer
32,5/21/17,1.35,5599003.03,conventional,2017,Clam Chowder,Summer
33,5/14/17,1.17,6370622.3,conventional,2017,Clam Chowder,Summer
34,5/7/17,1.08,7872203.23,conventional,2017,Clam Chowder,Summer
35,4/30/17,1.25,5889669.2,conventional,2017,Clam Chowder,Spring
36,4/23/17,1.26,5637299.78,conventional,2017,Clam Chowder,Spring
37,4/16/17,1.34,5442086.44,conventional,2017,Clam Chowder,Spring
38,4/9/17,1.13,6249182.98,conventional,2017,Clam Chowder,Spring
39,4/2/17,1.22,5719811.06,conventional,2017,Clam Chowder,Spring
40,3/26/17,1.33,5073070.91,conventional,2017,Clam Chowder,Spring
41,3/19/17,1.31,5328958.01,conventional,2017,Clam Chowder,Spring
42,3/12/17,1.31,5208101.86,conventional,2017,Clam Chowder,Spring
43,3/5/17,1.15,5634150.07,conventional,2017,Clam Chowder,Spring
44,2/26/17,0.95,6342089.92,conventional,2017,Clam Chowder,Spring
45,2/19/17,0.95,6194368.66,conventional,2017,Clam Chowder,Spring
46,2/12/17,0.79,6862176.64,conventional,2017,Clam Chowder,Spring
47,2/5/17,0.67,11213596.29,conventional,2017,Clam Chowder,Spring
48,1/29/17,0.76,8055482.07,conventional,2017,Clam Chowder,Winter
49,1/22/17,0.76,8153340.48,conventional,2017,Clam Chowder,Winter
50,1/15/17,0.93,6656554.36,conventional,2017,Clam Chowder,Winter
51,1/8/17,1.0,6653048.21,conventional,2017,Clam Chowder,Winter
52,1/1/17,0.89,7175276.66,conventional,2017,Clam Chowder,Winter
0,12/31/17,0.93,1182647.5,conventional,2017,Steak and Wings,Winter
1,12/24/17,1.36,707646.11,conventional,2017,Steak and Wings,Winter
2,12/17/17,1.49,620053.78,conventional,2017,Steak and Wings,Winter
3,12/10/17,1.13,1021445.27,conventional,2017,Steak and Wings,Winter
4,12/3/17,1.56,654739.0,conventional,2017,Steak and Wings,Winter
5,11/26/17,1.7,506394.0,conventional,2017,Steak and Wings,Winter
6,11/19/17,1.71,555872.0,conventional,2017,Steak and Wings,Winter
7,11/12/17,1.78,541010.0,conventional,2017,Steak and Wings,Winter
8,11/5/17,1.77,538967.37,conventional,2017,Steak and Wings,Winter
9,10/29/17,1.94,551605.92,conventional,2017,Steak and Wings,Autumn
10,10/22/17,2.06,519814.03,conventional,2017,Steak and Wings,Autumn
11,10/15/17,2.11,546055.57,conventional,2017,Steak and Wings,Autumn
12,10/8/17,2.22,516320.59,conventional,2017,Steak and Wings,Autumn
13,10/1/17,2.14,537708.81,conventional,2017,Steak and Wings,Autumn
14,9/24/17,2.07,551895.8,conventional,2017,Steak and Wings,Autumn
15,9/17/17,2.15,553215.27,conventional,2017,Steak and Wings,Autumn
16,9/10/17,2.02,590590.1,conventional,2017,Steak and Wings,Autumn
17,9/3/17,2.0,614460.2,conventional,2017,Steak and Wings,Autumn
18,8/27/17,1.93,624618.47,conventional,2017,Steak and Wings,Autumn
19,8/20/17,1.88,674811.14,conventional,2017,Steak and Wings,Autumn
20,8/13/17,1.89,640354.46,conventional,2017,Steak and Wings,Autumn
21,8/6/17,1.72,692140.55,conventional,2017,Steak and Wings,Autumn
22,7/30/17,1.62,735265.55,conventional,2017,Steak and Wings,Summer
23,7/23/17,1.59,752799.06,conventional,2017,Steak and Wings,Summer
24,7/16/17,1.54,801887.84,conventional,2017,Steak and Wings,Summer
25,7/9/17,1.54,880107.48,conventional,2017,Steak and Wings,Summer
26,7/2/17,1.45,943746.5,conventional,2017,Steak and Wings,Summer
27,6/25/17,1.44,868770.67,conventional,2017,Steak and Wings,Summer
28,6/18/17,1.53,862382.95,conventional,2017,Steak and Wings,Summer
29,6/11/17,1.6,807370.03,conventional,2017,Steak and Wings,Summer
30,6/4/17,1.64,776194.77,conventional,2017,Steak and Wings,Summer
31,5/28/17,1.63,781085.77,conventional,2017,Steak and Wings,Summer
32,5/21/17,1.64,764241.14,conventional,2017,Steak and Wings,Summer
33,5/14/17,1.6,792532.64,conventional,2017,Steak and Wings,Summer
34,5/7/17,1.51,976084.98,conventional,2017,Steak and Wings,Summer
35,4/30/17,1.62,787324.19,conventional,2017,Steak and Wings,Spring
36,4/23/17,1.63,719367.5,conventional,2017,Steak and Wings,Spring
37,4/16/17,1.65,742675.28,conventional,2017,Steak and Wings,Spring
38,4/9/17,1.65,699592.47,conventional,2017,Steak and Wings,Spring
39,4/2/17,1.65,676300.83,conventional,2017,Steak and Wings,Spring
40,3/26/17,1.64,656875.03,conventional,2017,Steak and Wings,Spring
41,3/19/17,1.64,678898.01,conventional,2017,Steak and Wings,Spring
42,3/12/17,1.66,665364.72,conventional,2017,Steak and Wings,Spring
43,3/5/17,1.62,680803.2,conventional,2017,Steak and Wings,Spring
44,2/26/17,1.61,674827.05,conventional,2017,Steak and Wings,Spring
45,2/19/17,1.27,728402.35,conventional,2017,Steak and Wings,Spring
46,2/12/17,1.05,874349.55,conventional,2017,Steak and Wings,Spring
47,2/5/17,0.7,1621253.97,conventional,2017,Steak and Wings,Spring
48,1/29/17,1.1,830499.38,conventional,2017,Steak and Wings,Winter
49,1/22/17,1.21,845065.66,conventional,2017,Steak and Wings,Winter
50,1/15/17,1.23,776820.81,conventional,2017,Steak and Wings,Winter
51,1/8/17,1.16,822522.24,conventional,2017,Steak and Wings,Winter
52,1/1/17,1.15,803348.87,conventional,2017,Steak and Wings,Winter
0,12/31/17,0.9,1116393.2,conventional,2017,Crab Legs,Winter
1,12/24/17,0.99,1060456.59,conventional,2017,Crab Legs,Winter
2,12/17/17,0.83,1084068.05,conventional,2017,Crab Legs,Winter
3,12/10/17,0.75,1288280.85,conventional,2017,Crab Legs,Winter
4,12/3/17,0.85,1199422.0,conventional,2017,Crab Legs,Winter
5,11/26/17,0.95,898548.0,conventional,2017,Crab Legs,Winter
6,11/19/17,0.94,958421.0,conventional,2017,Crab Legs,Winter
7,11/12/17,0.96,1054327.0,conventional,2017,Crab Legs,Winter
8,11/5/17,0.96,1142499.74,conventional,2017,Crab Legs,Winter
9,10/29/17,1.05,1071345.81,conventional,2017,Crab Legs,Autumn
10,10/22/17,1.1,1037930.19,conventional,2017,Crab Legs,Autumn
11,10/15/17,1.28,884631.4,conventional,2017,Crab Legs,Autumn
12,10/8/17,1.29,919708.71,conventional,2017,Crab Legs,Autumn
13,10/1/17,1.3,893387.5,conventional,2017,Crab Legs,Autumn
14,9/24/17,1.29,946384.19,conventional,2017,Crab Legs,Autumn
15,9/17/17,1.24,982833.04,conventional,2017,Crab Legs,Autumn
16,9/10/17,1.2,997274.92,conventional,2017,Crab Legs,Autumn
17,9/3/17,1.23,1043009.46,conventional,2017,Crab Legs,Autumn
18,8/27/17,1.13,1090966.44,conventional,2017,Crab Legs,Autumn
19,8/20/17,0.99,1163466.68,conventional,2017,Crab Legs,Autumn
20,8/13/17,1.0,1263766.23,conventional,2017,Crab Legs,Autumn
21,8/6/17,0.98,1253537.5,conventional,2017,Crab Legs,Autumn
22,7/30/17,1.03,1154233.85,conventional,2017,Crab Legs,Summer
23,7/23/17,0.99,1197803.17,conventional,2017,Crab Legs,Summer
24,7/16/17,0.98,1219892.61,conventional,2017,Crab Legs,Summer
25,7/9/17,0.84,1514500.0,conventional,2017,Crab Legs,Summer
26,7/2/17,0.9,1378563.61,conventional,2017,Crab Legs,Summer
27,6/25/17,0.89,1327166.18,conventional,2017,Crab Legs,Summer
28,6/18/17,0.9,1441940.59,conventional,2017,Crab Legs,Summer
29,6/11/17,0.9,1361774.87,conventional,2017,Crab Legs,Summer
30,6/4/17,0.93,1325912.38,conventional,2017,Crab Legs,Summer
31,5/28/17,0.93,1386906.1,conventional,2017,Crab Legs,Summer
32,5/21/17,0.91,1291606.06,conventional,2017,Crab Legs,Summer
33,5/14/17,0.95,1292071.56,conventional,2017,Crab Legs,Summer
34,5/7/17,0.89,1473846.78,conventional,2017,Crab Legs,Summer
35,4/30/17,0.9,1407490.7,conventional,2017,Crab Legs,Spring
36,4/23/17,0.85,1496361.87,conventional,2017,Crab Legs,Spring
37,4/16/17,0.87,1517178.55,conventional,2017,Crab Legs,Spring
